region,subregion,date,hurst_value,hurst_sd,information,window_flag,length,hurst_excess_fit,hurst_excess_lower,hurst_excess_upper
Kentucky,County,2022-01-20,1.344467664424886,0.04572349498882297,cases,no_fixed,666,-0.0023852234561591024,-0.002289934616303174,-0.002480512296015031
Kentucky,County,2022-01-23,1.3397955952300091,0.04588618617201089,cases,no_fixed,669,-0.002424883933839994,-0.002327975928511777,-0.0025217919391682113
Kentucky,County,2022-02-05,1.3720125077177987,0.05435013016459712,cases,no_fixed,682,-0.0025946798378458924,-0.0024908269196775032,-0.0026985327560142816
Kentucky,County,2022-02-13,1.415237931605937,0.05079415444725564,cases,no_fixed,690,-0.0026975400877425337,-0.0025894698662458056,-0.002805610309239262
Kentucky,County,2022-02-18,1.4139436449726772,0.050890696966238304,cases,no_fixed,695,-0.0027612132150355295,-0.0026505285316293665,-0.002871897898441693
Kentucky,County,2022-02-21,1.430863739884831,0.048919519907952055,cases,no_fixed,698,-0.002799193697822999,-0.002686948110345958,-0.0029114392853000406
Kentucky,County,2022-03-06,1.4241975883537252,0.04876402262309797,cases,no_fixed,711,-0.0029618783962631623,-0.0028429350318262964,-0.0030808217607000282
Kentucky,County,2022-03-14,1.4232266742655064,0.048681878588052986,cases,no_fixed,719,-0.0030604941622793813,-0.0029374814109863457,-0.003183506913572417
Kentucky,County,2022-03-19,1.423351336595568,0.048618285637617185,cases,no_fixed,724,-0.0031215635419051257,-0.0029960272198020377,-0.0032470998640082138
Kentucky,County,2022-03-22,1.4269425686971113,0.04745291962286902,cases,no_fixed,727,-0.003157999479270368,-0.0030309562251180553,-0.0032850427334226813
Kentucky,County,2022-04-04,1.425522135650092,0.04721031892156565,cases,no_fixed,740,-0.0033141401058177644,-0.0031806282101235804,-0.0034476520015119484
Kentucky,County,2022-04-12,1.4204765147644474,0.04653132505847143,cases,no_fixed,748,-0.003408845101558755,-0.0032714011122702345,-0.003546289090847276
Kentucky,County,2022-04-17,1.4205962910559367,0.04647021733695494,cases,no_fixed,753,-0.0034675136715316413,-0.003327630530699514,-0.0036073968123637684
Kentucky,County,2022-04-20,1.4188429894235555,0.04678427775246642,cases,no_fixed,756,-0.003502524807601659,-0.003361184883825739,-0.0036438647313775797
Kentucky,County,2022-05-03,1.4229018413782872,0.04999577742230904,cases,no_fixed,769,-0.003652623420196066,-0.0035050279271958687,-0.003800218913196263
Kentucky,County,2022-05-11,1.4218256413697483,0.04989128076328384,cases,no_fixed,777,-0.003743713589732245,-0.0035923138010991325,-0.003895113378365357
Kentucky,County,2022-05-12,1.4218487527280235,0.04987948850756305,cases,no_fixed,778,-0.003755032692286553,-0.0036031597504869515,-0.003906905634086154
Kentucky,County,2022-05-16,1.4213390714541332,0.049833127033057235,cases,no_fixed,782,-0.0038001615116402543,-0.003646401200348745,-0.0039539218229317635
Kentucky,County,2022-05-19,1.4214078669270382,0.049798024268474975,cases,no_fixed,785,-0.0038338542199632397,-0.0036786838524124556,-0.003989024587514024
Kentucky,County,2022-06-01,1.405451969203612,0.04876914363410315,cases,no_fixed,798,-0.0039783573783652715,-0.003817130116902797,-0.004139584639827746
Kentucky,County,2022-06-09,1.4046571430102397,0.04867253520266883,cases,no_fixed,806,-0.004066096381808604,-0.003901184099419537,-0.0042310086641976705
Kentucky,County,2022-06-14,1.4033063242444166,0.04860850909681467,cases,no_fixed,811,-0.004120484322141238,-0.0039532849436343465,-0.004287683700648129
Kentucky,County,2022-06-17,1.4033726290511523,0.04857467349038066,cases,no_fixed,814,-0.004152953522442826,-0.003984387737803514,-0.004321519307082138
Kentucky,County,2022-06-30,1.4157643834449356,0.045575026028566876,cases,no_fixed,827,-0.004292260167542417,-0.004117823208296909,-0.004466697126787924
Kentucky,County,2022-07-08,1.4149609958422151,0.045493872059390775,cases,no_fixed,835,-0.004376883906316131,-0.004198873519968541,-0.004554894292663722
Kentucky,County,2022-07-13,1.413995790133387,0.04544719359623131,cases,no_fixed,840,-0.004429355747838204,-0.004249126999766719,-0.004609584495909688
Kentucky,County,2022-07-16,1.4140597771528356,0.04541453732037415,cases,no_fixed,843,-0.004460686491429833,-0.004279132211092811,-0.004642240771766854
Kentucky,County,2022-08-06,1.408905715115722,0.04523551977667608,cases,no_fixed,864,-0.0046768748517481695,-0.004486154632616821,-0.004867595070879518
Kentucky,County,2022-08-11,1.4069412132923103,0.0452016668805437,cases,no_fixed,869,-0.004727559949673943,-0.004534685855972787,-0.004920434043375098
Kentucky,County,2022-08-14,1.4070030380454206,0.04517011091768101,cases,no_fixed,872,-0.0047578287399215324,-0.004563667473605271,-0.004951990006237794
Kentucky,County,2022-09-04,1.4381862325929344,0.05127260946981038,cases,no_fixed,893,-0.0049667883362047305,-0.004763722880744643,-0.005169853791664818
Kentucky,County,2022-09-09,1.4369036148619627,0.051237586973566215,cases,no_fixed,898,-0.005015803407858899,-0.004810644707544713,-0.005220962108173084
Kentucky,County,2022-09-12,1.4360641592843655,0.051217669217771836,cases,no_fixed,901,-0.005045079307097411,-0.004838669509332958,-0.005251489104861864
Kentucky,County,2022-10-03,1.471110949706596,0.05171573426329447,cases,no_fixed,922,-0.005247274125160628,-0.005032206500160128,-0.005462341750161128
Kentucky,County,2022-10-08,1.4712078872704077,0.051666247416612646,cases,no_fixed,927,-0.005294724842290599,-0.005077621087738244,-0.005511828596842955
Kentucky,County,2022-10-11,1.4702751165768582,0.051650715177614354,cases,no_fixed,930,-0.005323070405312491,-0.005104749546270137,-0.005541391264354844
Kentucky,County,2022-11-01,1.4705205600737266,0.05141246489771979,cases,no_fixed,951,-0.005518921261206289,-0.005292174894605375,-0.0057456676278072015
Kentucky,County,2022-11-06,1.470614506975583,0.0513645003340123,cases,no_fixed,956,-0.0055649035993551865,-0.0053361750071956714,-0.005793632191514701
Kentucky,County,2022-11-09,1.4701823589714522,0.05134269622537967,cases,no_fixed,959,-0.005592375665071758,-0.00536246205801579,-0.005822289272127727
Kentucky,County,2022-11-30,1.4987046043564682,0.052182070246848775,cases,no_fixed,980,-0.00578226539288712,-0.005544145747181214,-0.006020385038593027
Kentucky,County,2022-12-01,1.4987228688476344,0.052172744532665696,cases,no_fixed,981,-0.005791204169870279,-0.005552697586964448,-0.0060297107527761094
Kentucky,County,2022-12-05,1.4983350413475822,0.052142535268694945,cases,no_fixed,985,-0.005826866780967388,-0.005586815871250723,-0.006066917690684053
